strikePrice,expiryDate,identifier_CE,identifier_PE,CE_OI,PE_OI,CE_TotVol,PE_TotVol,CE_LTP,PE_LTP
54700,31-Jul-2025,OPTIDXBANKNIFTY31-07-2025CE54700.00,OPTIDXBANKNIFTY31-07-2025PE54700.00,14.0,5555.0,0,38327,0.0,5.1
54700,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE54700.00,OPTIDXBANKNIFTY28-08-2025PE54700.00,107.0,237.0,133,467,1844.95,215.9
54800,31-Jul-2025,OPTIDXBANKNIFTY31-07-2025CE54800.00,OPTIDXBANKNIFTY31-07-2025PE54800.00,24.0,6854.0,57,47326,1470.0,5.9
54800,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE54800.00,OPTIDXBANKNIFTY28-08-2025PE54800.00,104.0,294.0,68,517,1790.0,221.2
54900,31-Jul-2025,OPTIDXBANKNIFTY31-07-2025CE54900.00,OPTIDXBANKNIFTY31-07-2025PE54900.00,13.0,4105.0,0,42986,0.0,6.65
54900,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE54900.00,OPTIDXBANKNIFTY28-08-2025PE54900.00,3.0,192.0,0,297,0.0,241.5
55000,31-Jul-2025,OPTIDXBANKNIFTY31-07-2025CE55000.00,OPTIDXBANKNIFTY31-07-2025PE55000.00,2228.0,30777.0,2344,204406,1196.0,8.05
55000,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55000.00,OPTIDXBANKNIFTY28-08-2025PE55000.00,3346.0,18405.0,1040,20896,1600.0,258.0
55000,25-Sep-2025,OPTIDXBANKNIFTY25-09-2025CE55000.00,OPTIDXBANKNIFTY25-09-2025PE55000.00,386.0,3257.0,48,1355,2065.0,429.0
55100,31-Jul-2025,OPTIDXBANKNIFTY31-07-2025CE55100.00,OPTIDXBANKNIFTY31-07-2025PE55100.00,28.0,4038.0,57,51115,1125.05,9.35
55100,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55100.00,OPTIDXBANKNIFTY28-08-2025PE55100.00,6.0,502.0,0,689,0.0,270.0
55200,31-Jul-2025,OPTIDXBANKNIFTY31-07-2025CE55200.00,OPTIDXBANKNIFTY31-07-2025PE55200.00,149.0,7753.0,361,83556,996.0,11.05
55200,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55200.00,OPTIDXBANKNIFTY28-08-2025PE55200.00,27.0,0.0,6,0,1520.0,0.0
55300,31-Jul-2025,OPTIDXBANKNIFTY31-07-2025CE55300.00,OPTIDXBANKNIFTY31-07-2025PE55300.00,107.0,7540.0,602,90162,920.3,13.2
55400,31-Jul-2025,OPTIDXBANKNIFTY31-07-2025CE55400.00,OPTIDXBANKNIFTY31-07-2025PE55400.00,113.0,7955.0,787,107959,800.85,16.0
