strikePrice,expiryDate,identifier_CE,identifier_PE,CE_OI,PE_OI,CE_TotVol,PE_TotVol,CE_LTP,PE_LTP
55500,28-Oct-2025,OPTIDXBANKNIFTY28-10-2025CE55500.00,OPTIDXBANKNIFTY28-10-2025PE55500.00,0.0,0.0,1,0,1702.15,0.0
55600,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55600.00,OPTIDXBANKNIFTY28-08-2025PE55600.00,5698.0,5587.0,91846,106369,817.75,521.9
55600,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55600.00,OPTIDXBANKNIFTY30-09-2025PE55600.00,59.0,75.0,63,169,1311.55,755.0
55700,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55700.00,OPTIDXBANKNIFTY28-08-2025PE55700.00,5185.0,5059.0,77993,83805,756.35,566.95
55700,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55700.00,OPTIDXBANKNIFTY30-09-2025PE55700.00,142.0,79.0,143,125,1256.7,803.8
55800,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55800.00,OPTIDXBANKNIFTY28-08-2025PE55800.00,6594.0,5580.0,59005,50184,703.0,606.8
55800,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55800.00,OPTIDXBANKNIFTY30-09-2025PE55800.00,132.0,128.0,91,136,1192.45,840.5
55900,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55900.00,OPTIDXBANKNIFTY28-08-2025PE55900.00,4143.0,3497.0,34219,26634,646.6,651.4
55900,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55900.00,OPTIDXBANKNIFTY30-09-2025PE55900.00,101.0,55.0,183,41,1142.15,897.5
56000,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56000.00,OPTIDXBANKNIFTY28-08-2025PE56000.00,28071.0,26838.0,103740,57769,597.0,700.0
56000,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56000.00,OPTIDXBANKNIFTY30-09-2025PE56000.00,1512.0,2564.0,1740,2074,1076.4,915.8
56000,28-Oct-2025,OPTIDXBANKNIFTY28-10-2025CE56000.00,OPTIDXBANKNIFTY28-10-2025PE56000.00,206.0,67.0,241,69,1448.5,1045.0
56100,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56100.00,OPTIDXBANKNIFTY28-08-2025PE56100.00,4234.0,1892.0,18284,5492,545.0,755.1
56100,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56100.00,OPTIDXBANKNIFTY30-09-2025PE56100.00,76.0,92.0,47,69,1029.9,972.15
56200,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56200.00,OPTIDXBANKNIFTY28-08-2025PE56200.00,5183.0,2117.0,25564,5081,501.0,806.75
56200,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56200.00,OPTIDXBANKNIFTY30-09-2025PE56200.00,72.0,74.0,25,48,977.0,1017.2
56300,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56300.00,OPTIDXBANKNIFTY28-08-2025PE56300.00,4987.0,1604.0,19060,2776,460.7,860.0
56300,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56300.00,OPTIDXBANKNIFTY30-09-2025PE56300.00,107.0,78.0,37,56,927.1,1065.0
56400,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56400.00,OPTIDXBANKNIFTY28-08-2025PE56400.00,4997.0,1225.0,19569,2467,418.6,919.95
56400,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56400.00,OPTIDXBANKNIFTY30-09-2025PE56400.00,79.0,68.0,34,35,878.05,1115.55
56500,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56500.00,OPTIDXBANKNIFTY28-08-2025PE56500.00,17399.0,8580.0,55327,9099,380.45,980.0
56500,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56500.00,OPTIDXBANKNIFTY30-09-2025PE56500.00,1231.0,1021.0,898,452,835.15,1164.35
56500,28-Oct-2025,OPTIDXBANKNIFTY28-10-2025CE56500.00,OPTIDXBANKNIFTY28-10-2025PE56500.00,3.0,0.0,6,0,1180.0,0.0
56600,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56600.00,OPTIDXBANKNIFTY28-08-2025PE56600.00,2993.0,830.0,12739,525,342.5,1056.3
56600,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56600.00,OPTIDXBANKNIFTY30-09-2025PE56600.00,74.0,82.0,20,86,775.65,1222.5
56700,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56700.00,OPTIDXBANKNIFTY28-08-2025PE56700.00,3589.0,638.0,15386,317,312.15,1127.8
56700,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56700.00,OPTIDXBANKNIFTY30-09-2025PE56700.00,63.0,83.0,12,44,718.0,1292.45
56800,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56800.00,OPTIDXBANKNIFTY28-08-2025PE56800.00,4524.0,806.0,16219,503,282.2,1197.2
56800,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56800.00,OPTIDXBANKNIFTY30-09-2025PE56800.00,67.0,67.0,40,49,690.0,1447.8
56900,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56900.00,OPTIDXBANKNIFTY28-08-2025PE56900.00,2477.0,704.0,10855,260,253.0,1255.0
56900,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56900.00,OPTIDXBANKNIFTY30-09-2025PE56900.00,33.0,44.0,6,18,653.0,1481.6
57000,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE57000.00,OPTIDXBANKNIFTY28-08-2025PE57000.00,61180.0,40362.0,69775,12791,226.15,1320.0
57000,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE57000.00,OPTIDXBANKNIFTY30-09-2025PE57000.00,2367.5714285714284,2266.8571428571427,1967,740,613.5,1437.2
57000,30-Dec-2025,OPTIDXBANKNIFTY30-12-2025CE57000.00,OPTIDXBANKNIFTY30-12-2025PE57000.00,1060.0,4542.0,330,155,1755.0,1567.6
57100,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE57100.00,OPTIDXBANKNIFTY28-08-2025PE57100.00,2199.0,446.0,7265,85,207.1,1413.25
57100,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE57100.00,OPTIDXBANKNIFTY30-09-2025PE57100.00,81.0,6.0,63,0,577.0,0.0
