strikePrice,expiryDate,CE_OI,PE_OI,CE_TotVol,PE_TotVol
52700,25-Sep-2025,0.0,0.0,0,0
52800,31-Jul-2025,3.0,584.0,0,686
52800,28-Aug-2025,0.0,0.0,0,0
52800,25-Sep-2025,0.0,0.0,0,0
52900,31-Jul-2025,2.0,444.0,0,1959
52900,28-Aug-2025,0.0,0.0,0,0
52900,25-Sep-2025,0.0,0.0,0,0
53000,31-Jul-2025,2553.0,23931.0,121,15939
53000,28-Aug-2025,383.0,6025.0,20,3092
53000,25-Sep-2025,21.0,602.0,10,34
53100,31-Jul-2025,25.0,644.0,0,727
53100,28-Aug-2025,0.0,1.0,0,0
53100,25-Sep-2025,0.0,0.0,0,0
53200,31-Jul-2025,10.0,1622.0,0,623
53200,28-Aug-2025,0.0,1.0,0,0
53200,25-Sep-2025,0.0,0.0,0,0
53300,31-Jul-2025,3.0,482.0,0,455
53300,28-Aug-2025,0.0,0.0,0,0
53300,25-Sep-2025,2.0,0.0,0,0
53400,31-Jul-2025,5.0,487.0,0,1198
53400,28-Aug-2025,0.0,0.0,0,0
53400,25-Sep-2025,0.0,0.0,0,0
53500,31-Jul-2025,1333.0,9948.0,5,20136
53500,28-Aug-2025,14.0,3721.0,1,380
53500,25-Sep-2025,0.0,0.0,0,0
53600,31-Jul-2025,11.0,3080.0,0,3839
53600,28-Aug-2025,0.0,0.0,0,0
53600,25-Sep-2025,2.0,0.0,0,0
53700,31-Jul-2025,20.0,968.0,0,2002
53700,28-Aug-2025,0.0,0.0,0,0
53700,25-Sep-2025,0.0,0.0,0,0
53800,31-Jul-2025,8.0,1101.0,0,1402
53800,28-Aug-2025,0.0,0.0,0,0
53800,25-Sep-2025,0.0,0.0,0,0
53900,31-Jul-2025,12.0,865.0,0,2521
53900,28-Aug-2025,0.0,0.0,0,0
53900,25-Sep-2025,0.0,0.0,0,0
54000,31-Jul-2025,2736.0,22021.0,77,26226
54000,28-Aug-2025,514.0,6962.0,35,2402
54000,25-Sep-2025,426.2857142857143,3085.5714285714284,5,361
54000,24-Dec-2025,51.0,1474.0,0,120
54000,26-Mar-2026,0.0,0.0,0,0
54000,30-Jun-2026,0.0,0.0,0,0
54100,31-Jul-2025,7.0,4269.0,0,5959
54100,28-Aug-2025,0.0,0.0,0,0
54100,25-Sep-2025,0.0,0.0,0,0
54200,31-Jul-2025,8.0,1730.0,0,2081
54200,28-Aug-2025,0.0,0.0,0,0
54200,25-Sep-2025,0.0,0.0,0,0
54300,31-Jul-2025,6.0,1260.0,0,3121
54300,28-Aug-2025,0.0,1.0,0,0
54300,25-Sep-2025,3.0,0.0,0,0
54400,31-Jul-2025,11.0,1363.0,0,4483
54400,28-Aug-2025,0.0,0.0,0,0
54400,25-Sep-2025,0.0,0.0,0,0
54500,31-Jul-2025,1085.0,11830.0,56,25865
54500,28-Aug-2025,45.0,4615.0,11,1745
54500,25-Sep-2025,0.0,0.0,0,0
54600,31-Jul-2025,39.0,1209.0,2,3771
54600,28-Aug-2025,0.0,1.0,0,0
54600,25-Sep-2025,0.0,0.0,0,0
54700,31-Jul-2025,14.0,2272.0,2,5237
54700,28-Aug-2025,0.0,0.0,0,0
54700,25-Sep-2025,0.0,0.0,0,0
54800,31-Jul-2025,107.0,3358.0,4,9637
54800,28-Aug-2025,0.0,0.0,0,0
54800,25-Sep-2025,0.0,0.0,0,0
54900,31-Jul-2025,13.0,1459.0,0,3871
54900,28-Aug-2025,3.0,0.0,0,0
54900,25-Sep-2025,0.0,0.0,0,0
55000,31-Jul-2025,3723.0,27198.0,1059,49037
55000,28-Aug-2025,1806.0,9710.0,136,7428
55000,25-Sep-2025,199.0,2107.0,41,412
55100,31-Jul-2025,22.0,2517.0,0,3516
55100,28-Aug-2025,8.0,13.0,3,53
55100,25-Sep-2025,0.0,0.0,0,0
55200,31-Jul-2025,68.0,3689.0,0,9533
55200,28-Aug-2025,0.0,0.0,0,0
55200,25-Sep-2025,0.0,0.0,0,0
55300,31-Jul-2025,142.0,2227.0,1,7244
55300,28-Aug-2025,1.0,1.0,0,0
55300,25-Sep-2025,0.0,0.0,0,0
55400,31-Jul-2025,109.0,2588.0,0,7763
55400,28-Aug-2025,3.0,85.0,0,89
55400,25-Sep-2025,0.0,3.0,0,0
55500,31-Jul-2025,1998.0,20358.0,411,41605
55500,28-Aug-2025,212.0,4304.0,14,2973
55500,25-Sep-2025,171.42857142857142,462.57142857142856,3,85
55500,24-Dec-2025,0.0,394.7142857142857,0,90
55500,26-Mar-2026,0.0,0.0,0,0
55500,30-Jun-2026,0.0,0.0,0,0
55600,31-Jul-2025,217.0,3346.0,52,14378
55600,28-Aug-2025,0.0,113.0,1,145
55600,25-Sep-2025,0.0,0.0,0,0
55700,31-Jul-2025,132.0,2873.0,43,13760
55700,28-Aug-2025,0.0,0.0,0,0
55700,25-Sep-2025,10.0,0.0,0,0
55800,31-Jul-2025,377.0,5527.0,100,13220
55800,28-Aug-2025,64.0,286.0,61,197
55800,25-Sep-2025,5.0,0.0,0,0
55900,31-Jul-2025,286.0,3743.0,197,13366
55900,28-Aug-2025,78.0,0.0,1,0
55900,25-Sep-2025,0.0,0.0,0,0
56000,31-Jul-2025,23722.0,48449.0,15322,91505
56000,28-Aug-2025,1607.0,8477.0,849,6095
56000,25-Sep-2025,268.0,823.0,57,164
56100,31-Jul-2025,747.0,3513.0,366,13138
56100,28-Aug-2025,124.0,265.0,16,117
56100,25-Sep-2025,0.0,0.0,0,0
56200,31-Jul-2025,1543.0,4729.0,1638,19002
56200,28-Aug-2025,96.0,343.0,7,277
56200,25-Sep-2025,0.0,0.0,0,0
56300,31-Jul-2025,2049.0,8772.0,2829,28249
56300,28-Aug-2025,157.0,385.0,62,366
56300,25-Sep-2025,3.0,0.0,0,0
56400,31-Jul-2025,2736.0,7333.0,4410,22970
56400,28-Aug-2025,203.0,361.0,30,224
56400,25-Sep-2025,0.0,0.0,0,0
56500,31-Jul-2025,13310.0,24420.0,35243,73894
56500,28-Aug-2025,3153.0,5996.0,1674,4681
56500,25-Sep-2025,195.0,425.0,53,170
56600,31-Jul-2025,3689.0,6697.0,11137,29766
56600,28-Aug-2025,208.0,542.0,118,281
56600,25-Sep-2025,1.0,0.0,0,0
56700,31-Jul-2025,5708.0,9591.0,24282,37891
56700,28-Aug-2025,369.0,419.0,276,426
56700,25-Sep-2025,0.0,1.0,0,0
56800,31-Jul-2025,10615.0,10598.0,55806,58897
56800,28-Aug-2025,562.0,555.0,562,482
56800,25-Sep-2025,0.0,4.0,0,2
56900,31-Jul-2025,14878.0,12176.0,83301,76920
56900,28-Aug-2025,515.0,519.0,747,645
56900,25-Sep-2025,0.0,3.0,0,3
57000,31-Jul-2025,60351.0,35906.0,244026,184843
57000,28-Aug-2025,23593.0,21192.0,16208,17025
57000,25-Sep-2025,905.0,1778.0,238,402
57000,24-Dec-2025,619.0,4284.0,122,259
57000,26-Mar-2026,0.0,0.0,0,0
57000,30-Jun-2026,0.0,0.0,0,0
57100,31-Jul-2025,17132.0,8725.0,94663,73542
57100,28-Aug-2025,474.0,323.0,651,767
57100,25-Sep-2025,19.0,0.0,6,0
57200,31-Jul-2025,23289.0,6513.0,79875,48515
57200,28-Aug-2025,593.0,405.0,807,549
57200,25-Sep-2025,5.0,0.0,3,0
57300,31-Jul-2025,12317.0,4396.0,42602,29208
57300,28-Aug-2025,406.0,346.0,461,314
57300,25-Sep-2025,0.0,9.0,0,3
57400,31-Jul-2025,8553.0,2520.0,27215,15598
57400,28-Aug-2025,428.0,381.0,551,337
57400,25-Sep-2025,0.0,0.0,0,0
57500,31-Jul-2025,45182.0,9449.0,114014,24195
57500,28-Aug-2025,4543.0,2660.0,4912,2940
57500,25-Sep-2025,299.0,269.0,79,140
57600,31-Jul-2025,6325.0,1801.0,20872,4247
57600,28-Aug-2025,294.0,116.0,162,6
57600,25-Sep-2025,0.0,0.0,0,0
57700,31-Jul-2025,6710.0,1065.0,19116,1495
57700,28-Aug-2025,224.0,129.0,107,58
57700,25-Sep-2025,0.0,0.0,0,0
57800,31-Jul-2025,6791.0,774.0,22703,777
57800,28-Aug-2025,308.0,283.0,151,67
57800,25-Sep-2025,0.0,0.0,0,0
57900,31-Jul-2025,7350.0,673.0,22615,747
57900,28-Aug-2025,283.0,97.0,98,27
57900,25-Sep-2025,0.0,0.0,0,0
58000,31-Jul-2025,33601.0,5371.0,85215,5052
58000,28-Aug-2025,10915.0,2042.0,7553,1593
58000,25-Sep-2025,578.0,349.0,174,183
58100,31-Jul-2025,4315.0,272.0,13220,59
58100,28-Aug-2025,212.0,64.0,129,20
58100,25-Sep-2025,0.0,0.0,0,0
58200,31-Jul-2025,4647.0,310.0,14350,28
58200,28-Aug-2025,272.0,35.0,111,2
58200,25-Sep-2025,0.0,5.0,0,0
58300,31-Jul-2025,4149.0,265.0,12957,54
58300,28-Aug-2025,293.0,1.0,79,0
58300,25-Sep-2025,0.0,0.0,0,0
58400,31-Jul-2025,3377.0,148.0,10607,37
58400,28-Aug-2025,246.0,0.0,140,0
58400,25-Sep-2025,0.0,0.0,0,0
58500,31-Jul-2025,19669.0,869.0,39941,215
58500,28-Aug-2025,5330.0,155.0,3468,54
58500,25-Sep-2025,320.0,19.0,117,0
58500,24-Dec-2025,170.0,9.0,81,4
58600,31-Jul-2025,2767.0,117.0,10534,4
58600,28-Aug-2025,311.0,23.0,383,1
58600,25-Sep-2025,0.0,0.0,0,0
58700,31-Jul-2025,5281.0,111.0,11242,14
58700,28-Aug-2025,0.0,0.0,0,0
58700,25-Sep-2025,0.0,0.0,0,0
58800,31-Jul-2025,5222.0,77.0,10404,6
58800,28-Aug-2025,0.0,0.0,0,0
58800,25-Sep-2025,0.0,0.0,0,0
58900,31-Jul-2025,3166.0,24.0,6412,0
58900,28-Aug-2025,0.0,0.0,0,0
58900,25-Sep-2025,0.0,0.0,0,0
59000,31-Jul-2025,36102.0,1193.0,46158,277
59000,28-Aug-2025,8623.0,435.0,3894,91
59000,25-Sep-2025,1462.0,73.0,733,25
59100,31-Jul-2025,2521.0,3.0,3826,0
59100,28-Aug-2025,0.0,0.0,0,0
59100,25-Sep-2025,0.0,0.0,0,0
59200,31-Jul-2025,2387.0,22.0,3364,0
59200,28-Aug-2025,0.0,7.0,0,2
59200,25-Sep-2025,0.0,0.0,0,0
