strikePrice,expiryDate,CE_OI,PE_OI,CE_TotVol,PE_TotVol
23700,25-Sep-2025,1.0,731.0,0,149
23750,24-Jul-2025,1.0,5329.0,4,34167
23750,31-Jul-2025,41.0,951.0,4,1920
23750,07-Aug-2025,1.0,0.0,2,0
23750,14-Aug-2025,0.0,0.0,0,0
23750,21-Aug-2025,0.0,0.0,0,0
23750,28-Aug-2025,16.0,17.0,2,0
23750,25-Sep-2025,1.0,395.0,0,20
23800,24-Jul-2025,37.0,30295.0,1,102363
23800,31-Jul-2025,337.0,10174.0,4,7839
23800,07-Aug-2025,1.0,739.0,2,373
23800,14-Aug-2025,0.0,0.0,0,0
23800,21-Aug-2025,0.0,0.0,0,0
23800,28-Aug-2025,35.0,3775.0,0,1263
23800,25-Sep-2025,2.0,2484.0,0,450
23850,24-Jul-2025,1.0,4122.0,0,22063
23850,31-Jul-2025,20.0,2559.0,0,2531
23850,07-Aug-2025,1.0,177.0,2,65
23850,14-Aug-2025,0.0,0.0,0,0
23850,21-Aug-2025,0.0,0.0,0,0
23850,28-Aug-2025,12.0,13.0,0,0
23850,25-Sep-2025,1.0,207.0,0,16
23900,24-Jul-2025,29.0,18695.0,0,58824
23900,31-Jul-2025,595.0,5833.0,4,7189
23900,07-Aug-2025,0.0,366.0,0,167
23900,14-Aug-2025,0.0,52.0,0,0
23900,21-Aug-2025,0.0,0.0,0,0
23900,28-Aug-2025,16.0,3755.0,0,2685
23900,25-Sep-2025,1.0,1979.0,0,164
23950,24-Jul-2025,11.0,6701.0,0,20014
23950,31-Jul-2025,147.0,1131.0,0,1905
23950,07-Aug-2025,0.0,0.0,0,0
23950,14-Aug-2025,0.0,0.0,0,0
23950,21-Aug-2025,0.0,0.0,0,0
23950,28-Aug-2025,9.0,135.0,0,129
23950,25-Sep-2025,2.0,333.0,0,12
24000,24-Jul-2025,902.0,99956.0,879,227764
24000,31-Jul-2025,12441.0,46764.0,3345,41048
24000,07-Aug-2025,88.0,2024.0,9,1520
24000,14-Aug-2025,0.0,465.0,0,664
24000,21-Aug-2025,0.0,0.0,0,0
24000,28-Aug-2025,1383.0,21196.0,188,8414
24000,25-Sep-2025,4800.0,25264.0,255,3181
24000,24-Dec-2025,12261.0,40772.333333333336,101,2298
24000,26-Mar-2026,1.0,321.0,0,73
24000,25-Jun-2026,49.0,600.0,0,1
24000,31-Dec-2026,45.0,330.0,0,1
24000,24-Jun-2027,8.0,0.0,0,0
24000,30-Dec-2027,0.0,13.0,0,0
24000,29-Jun-2028,0.0,0.0,0,0
24000,28-Dec-2028,0.0,21.0,0,0
24000,28-Jun-2029,0.0,0.3333333333333333,0,0
24000,27-Dec-2029,0.0,0.0,0,0
24000,25-Jun-2030,0.0,0.0,0,0
24050,24-Jul-2025,6.0,7888.0,23,33869
24050,31-Jul-2025,53.0,977.0,5,3524
24050,07-Aug-2025,0.0,1.0,0,0
24050,14-Aug-2025,0.0,0.0,0,0
24050,21-Aug-2025,0.0,0.0,0,0
24050,28-Aug-2025,6.0,187.0,0,28
24050,25-Sep-2025,2.0,289.0,0,14
24100,24-Jul-2025,75.0,33461.0,24,90992
24100,31-Jul-2025,328.0,8927.0,29,13363
24100,07-Aug-2025,0.0,0.0,0,0
24100,14-Aug-2025,0.0,0.0,0,0
24100,21-Aug-2025,0.0,0.0,0,0
24100,28-Aug-2025,23.0,2630.0,6,1663
24100,25-Sep-2025,2.0,4947.0,0,1477
24150,24-Jul-2025,12.0,25625.0,0,62594
24150,31-Jul-2025,9.0,1841.0,0,2582
24150,07-Aug-2025,1.0,1.0,2,0
24150,14-Aug-2025,0.0,0.0,0,0
24150,21-Aug-2025,0.0,0.0,0,0
24150,28-Aug-2025,5.0,253.0,1,60
24150,25-Sep-2025,3.0,194.0,0,29
24200,24-Jul-2025,252.0,34753.0,53,129232
24200,31-Jul-2025,529.0,14893.0,71,20065
24200,07-Aug-2025,1.0,1457.0,0,845
24200,14-Aug-2025,0.0,0.0,0,0
24200,21-Aug-2025,0.0,0.0,0,0
24200,28-Aug-2025,86.0,5951.0,54,2848
24200,25-Sep-2025,2.0,4762.0,0,805
24250,24-Jul-2025,57.0,15969.0,58,74677
24250,31-Jul-2025,16.0,2100.0,3,5731
24250,07-Aug-2025,0.0,0.0,0,0
24250,14-Aug-2025,0.0,0.0,0,0
24250,21-Aug-2025,0.0,0.0,0,0
24250,28-Aug-2025,14.0,256.0,0,90
24250,25-Sep-2025,2.0,120.0,0,44
24300,24-Jul-2025,342.0,41551.0,285,227239
24300,31-Jul-2025,496.0,12770.0,141,20226
24300,07-Aug-2025,8.0,0.0,0,0
24300,14-Aug-2025,0.0,0.0,0,0
24300,21-Aug-2025,0.0,1.0,0,0
24300,28-Aug-2025,53.0,8658.0,5,4193
24300,25-Sep-2025,4.0,5125.0,0,312
24350,24-Jul-2025,16.0,13497.0,33,138112
24350,31-Jul-2025,26.0,2765.0,2,5687
24350,07-Aug-2025,0.0,332.0,0,349
24350,14-Aug-2025,0.0,0.0,0,0
24350,21-Aug-2025,0.0,0.0,0,0
24350,28-Aug-2025,12.0,420.0,0,136
24350,25-Sep-2025,2.0,77.0,0,7
24400,24-Jul-2025,302.0,37448.0,183,315964
24400,31-Jul-2025,403.0,14044.0,272,27327
24400,07-Aug-2025,2.0,1457.0,0,1267
24400,14-Aug-2025,1.0,1.0,0,0
24400,21-Aug-2025,0.0,0.0,0,0
24400,28-Aug-2025,129.0,3812.0,14,2236
24400,25-Sep-2025,14.0,2238.0,1,229
24450,24-Jul-2025,62.0,17385.0,81,261197
24450,31-Jul-2025,203.0,3443.0,37,5906
24450,07-Aug-2025,1.0,284.0,0,203
24450,14-Aug-2025,0.0,107.0,0,7
24450,21-Aug-2025,0.0,0.0,0,0
24450,28-Aug-2025,8.0,439.0,0,355
24450,25-Sep-2025,2.0,60.0,0,14
24500,24-Jul-2025,1497.0,70396.0,4761,487345
24500,31-Jul-2025,8574.0,50259.0,3147,50892
24500,07-Aug-2025,217.0,3940.0,151,5164
24500,14-Aug-2025,0.0,888.0,0,410
24500,21-Aug-2025,0.0,0.0,0,0
24500,28-Aug-2025,3070.0,23489.0,773,13026
24500,25-Sep-2025,460.0,7503.0,88,2392
24550,24-Jul-2025,152.0,18874.0,182,357860
24550,31-Jul-2025,119.0,3226.0,159,7029
24550,07-Aug-2025,1.0,312.0,0,158
24550,14-Aug-2025,0.0,68.0,0,3
24550,21-Aug-2025,0.0,0.0,0,0
24550,28-Aug-2025,53.0,229.0,5,146
24550,25-Sep-2025,6.0,62.0,0,3
24600,24-Jul-2025,589.0,55583.0,1878,396700
24600,31-Jul-2025,1466.0,17842.0,693,31244
24600,07-Aug-2025,107.0,1702.0,17,1419
24600,14-Aug-2025,1.0,210.0,0,77
24600,21-Aug-2025,0.0,94.0,0,69
24600,28-Aug-2025,191.0,4106.0,42,2041
24600,25-Sep-2025,13.0,1264.0,0,162
24650,24-Jul-2025,281.0,39039.0,587,290426
24650,31-Jul-2025,283.0,5802.0,180,20858
24650,07-Aug-2025,0.0,247.0,0,266
24650,14-Aug-2025,0.0,29.0,0,1
24650,21-Aug-2025,0.0,2.0,0,2
24650,28-Aug-2025,33.0,269.0,18,265
24650,25-Sep-2025,3.0,50.0,0,0
24700,24-Jul-2025,1948.0,59390.0,8015,668573
24700,31-Jul-2025,2812.0,27426.0,1646,47009
24700,07-Aug-2025,171.0,1576.0,38,1737
24700,14-Aug-2025,3.0,237.0,0,122
24700,21-Aug-2025,0.0,32.0,0,23
24700,28-Aug-2025,382.0,4189.0,76,1744
24700,25-Sep-2025,83.0,841.0,75,61
24750,24-Jul-2025,881.0,31474.0,3711,448042
24750,31-Jul-2025,474.0,6127.0,447,21868
24750,07-Aug-2025,36.0,295.0,21,223
24750,14-Aug-2025,0.0,36.0,0,4
24750,21-Aug-2025,0.0,2.0,0,2
24750,28-Aug-2025,30.0,359.0,16,157
24750,25-Sep-2025,50.0,16.0,0,3
24800,24-Jul-2025,6179.0,84072.0,53958,800654
24800,31-Jul-2025,7748.0,38243.0,6025,72972
24800,07-Aug-2025,392.0,1623.0,316,1677
24800,14-Aug-2025,5.0,308.0,0,69
24800,21-Aug-2025,0.0,41.0,0,14
24800,28-Aug-2025,655.0,5034.0,493,2436
24800,25-Sep-2025,104.0,1375.0,38,131
24850,24-Jul-2025,2425.0,40606.0,26853,520872
24850,31-Jul-2025,716.0,5054.0,1460,35776
24850,07-Aug-2025,45.0,966.0,21,283
24850,14-Aug-2025,0.0,17.0,0,10
24850,21-Aug-2025,1.0,2.0,0,0
24850,28-Aug-2025,55.0,209.0,13,120
24850,25-Sep-2025,3.0,27.0,0,12
24900,24-Jul-2025,14548.0,100727.0,174534,1202102
24900,31-Jul-2025,6452.0,28239.0,8522,83517
24900,07-Aug-2025,435.0,1988.0,299,1513
24900,14-Aug-2025,23.0,229.0,3,61
24900,21-Aug-2025,42.0,12.0,11,6
24900,28-Aug-2025,541.0,2631.0,254,3079
24900,25-Sep-2025,119.0,470.0,5,70
24950,24-Jul-2025,14593.0,54083.0,189726,856645
24950,31-Jul-2025,2155.0,4900.0,3540,30641
24950,07-Aug-2025,164.0,372.0,81,328
24950,14-Aug-2025,2.0,35.0,0,7
24950,21-Aug-2025,0.0,4.0,0,3
24950,28-Aug-2025,81.0,262.0,13,168
24950,25-Sep-2025,5.0,130.0,1,13
25000,24-Jul-2025,73813.0,135467.0,987554,2081144
25000,31-Jul-2025,51879.0,74059.0,68276,141097
25000,07-Aug-2025,2893.0,4456.0,3530,4843
25000,14-Aug-2025,336.0,912.0,181,303
25000,21-Aug-2025,163.0,111.0,93,113
25000,28-Aug-2025,24781.0,32386.0,6779,10414
25000,25-Sep-2025,12002.0,26198.0,982,1900
25000,24-Dec-2025,14202.666666666666,32232.333333333332,451,1428
25000,26-Mar-2026,25.0,480.0,4,74
25000,25-Jun-2026,12.0,118.0,0,19
25000,31-Dec-2026,332.3333333333333,649.6666666666666,12,15
25000,24-Jun-2027,0.0,0.0,0,0
25000,30-Dec-2027,1.0,3.0,0,0
25000,29-Jun-2028,0.0,0.0,0,0
25000,28-Dec-2028,0.0,39.333333333333336,0,2
25000,28-Jun-2029,0.0,0.0,0,0
25000,27-Dec-2029,0.0,0.0,0,0
25000,25-Jun-2030,0.0,0.0,0,0
25050,24-Jul-2025,55539.0,73266.0,1056067,1657346
25050,31-Jul-2025,5475.0,4668.0,18784,23780
25050,07-Aug-2025,344.0,546.0,421,565
25050,14-Aug-2025,28.0,37.0,14,21
25050,21-Aug-2025,3.0,12.0,7,2
25050,28-Aug-2025,279.0,342.0,206,178
25050,25-Sep-2025,12.0,146.0,2,4
25100,24-Jul-2025,210186.0,136844.0,2952453,3128187
25100,31-Jul-2025,28110.0,25777.0,98190,93338
25100,07-Aug-2025,3581.0,2772.0,5930,4156
25100,14-Aug-2025,404.0,339.0,596,183
25100,21-Aug-2025,102.0,52.0,52,53
25100,28-Aug-2025,5131.0,5455.0,2259,2689
25100,25-Sep-2025,247.0,371.0,123,154
25150,24-Jul-2025,122665.0,40127.0,1853724,1540885
25150,31-Jul-2025,8208.0,4666.0,44433,25909
25150,07-Aug-2025,1805.0,507.0,981,639
25150,14-Aug-2025,33.0,50.0,52,30
25150,21-Aug-2025,5.0,3.0,0,4
25150,28-Aug-2025,320.0,381.0,265,459
25150,25-Sep-2025,23.0,78.0,2,10
25200,24-Jul-2025,202628.0,50863.0,2047341,1194382
25200,31-Jul-2025,43296.0,33507.0,89431,52221
25200,07-Aug-2025,5069.0,2732.0,8549,3495
25200,14-Aug-2025,315.0,296.0,271,333
25200,21-Aug-2025,98.0,43.0,46,52
25200,28-Aug-2025,16286.0,15806.0,5833,4419
25200,25-Sep-2025,427.0,452.0,148,130
25250,24-Jul-2025,75843.0,11142.0,872489,279159
25250,31-Jul-2025,9070.0,4833.0,29725,6082
25250,07-Aug-2025,564.0,214.0,610,272
25250,14-Aug-2025,33.0,38.0,26,12
25250,21-Aug-2025,5.0,0.0,0,2
25250,28-Aug-2025,308.0,327.0,237,140
25250,25-Sep-2025,58.0,99.0,6,9
25300,24-Jul-2025,115845.0,14338.0,1115626,258626
25300,31-Jul-2025,35170.0,13892.0,83008,14894
25300,07-Aug-2025,2415.0,866.0,3324,923
25300,14-Aug-2025,209.0,37.0,121,48
25300,21-Aug-2025,57.0,0.0,13,0
25300,28-Aug-2025,4669.0,4300.0,2035,1225
25300,25-Sep-2025,422.0,368.0,153,51
25350,24-Jul-2025,49579.0,2214.0,527371,38593
25350,31-Jul-2025,6877.0,1393.0,51595,2303
25350,07-Aug-2025,358.0,93.0,301,25
25350,14-Aug-2025,18.0,20.0,15,1
25350,21-Aug-2025,4.0,0.0,2,0
25350,28-Aug-2025,321.0,203.0,153,101
25350,25-Sep-2025,34.0,73.0,7,17
25400,24-Jul-2025,87618.0,8394.0,706354,45930
25400,31-Jul-2025,30763.0,11513.0,80387,5072
25400,07-Aug-2025,2225.0,420.0,3823,264
25400,14-Aug-2025,154.0,51.0,107,3
25400,21-Aug-2025,0.0,3.0,0,6
25400,28-Aug-2025,3418.0,3085.0,1483,565
25400,25-Sep-2025,240.0,694.0,90,65
25450,24-Jul-2025,40008.0,830.0,525122,6298
25450,31-Jul-2025,6735.0,2467.0,22035,1355
25450,07-Aug-2025,314.0,30.0,334,38
25450,14-Aug-2025,15.0,0.0,14,0
25450,21-Aug-2025,0.0,0.0,0,0
25450,28-Aug-2025,328.0,127.0,99,3
25450,25-Sep-2025,241.0,55.0,1,0
25500,24-Jul-2025,146380.0,9807.0,903454,20755
25500,31-Jul-2025,80949.0,31470.0,96710,11565
25500,07-Aug-2025,4627.0,582.0,7272,414
25500,14-Aug-2025,491.0,36.0,344,8
25500,21-Aug-2025,166.0,22.0,137,25
25500,28-Aug-2025,24781.0,20326.0,11787,4178
25500,25-Sep-2025,3791.0,3904.0,652,869
25550,24-Jul-2025,33426.0,771.0,431093,936
25550,31-Jul-2025,6805.0,1146.0,21725,353
25550,07-Aug-2025,319.0,29.0,592,0
25550,14-Aug-2025,0.0,0.0,0,0
25550,21-Aug-2025,0.0,0.0,0,0
25550,28-Aug-2025,457.0,264.0,158,15
25550,25-Sep-2025,70.0,55.0,8,1
25600,24-Jul-2025,67385.0,3293.0,488007,2673
25600,31-Jul-2025,38535.0,11267.0,51373,3376
25600,07-Aug-2025,1902.0,281.0,2576,201
25600,14-Aug-2025,388.0,9.0,330,7
25600,21-Aug-2025,0.0,0.0,0,0
25600,28-Aug-2025,3686.0,1416.0,1829,127
25600,25-Sep-2025,394.0,211.0,56,1
25650,24-Jul-2025,33801.0,268.0,295712,307
25650,31-Jul-2025,6925.0,856.0,19734,226
25650,07-Aug-2025,531.0,36.0,656,0
25650,14-Aug-2025,0.0,0.0,0,0
25650,21-Aug-2025,0.0,0.0,0,0
25650,28-Aug-2025,284.0,151.0,112,27
25650,25-Sep-2025,45.0,28.0,6,0
25700,24-Jul-2025,60654.0,1046.0,374469,496
25700,31-Jul-2025,28924.0,7080.0,47256,481
25700,07-Aug-2025,1539.0,99.0,2188,19
25700,14-Aug-2025,243.0,0.0,568,0
25700,21-Aug-2025,0.0,0.0,0,0
25700,28-Aug-2025,5158.0,1473.0,1709,174
25700,25-Sep-2025,290.0,142.0,79,31
25750,24-Jul-2025,34914.0,405.0,165220,46
25750,31-Jul-2025,5668.0,626.0,13183,110
25750,07-Aug-2025,320.0,2.0,294,0
25750,14-Aug-2025,0.0,0.0,0,0
