strikePrice,expiryDate,identifier_CE,identifier_PE,CE_OI,PE_OI,CE_TotVol,PE_TotVol,CE_LTP,PE_LTP
23900,21-Aug-2025,OPTIDXNIFTY21-08-2025CE23900.00,OPTIDXNIFTY21-08-2025PE23900.00,0.0,199.0,0,39,0.0,37.15
23900,28-Aug-2025,OPTIDXNIFTY28-08-2025CE23900.00,OPTIDXNIFTY28-08-2025PE23900.00,134.0,9888.0,2,839,919.5,58.9
23900,30-Sep-2025,OPTIDXNIFTY30-09-2025CE23900.00,OPTIDXNIFTY30-09-2025PE23900.00,41.0,3048.0,0,31,0.0,137.25
23900,28-Oct-2025,OPTIDXNIFTY28-10-2025CE23900.00,OPTIDXNIFTY28-10-2025PE23900.00,1.0,1987.0,0,187,0.0,185.6
23950,07-Aug-2025,OPTIDXNIFTY07-08-2025CE23950.00,OPTIDXNIFTY07-08-2025PE23950.00,20.0,16137.0,0,50552,0.0,5.35
23950,14-Aug-2025,OPTIDXNIFTY14-08-2025CE23950.00,OPTIDXNIFTY14-08-2025PE23950.00,8.0,874.0,0,468,0.0,23.25
23950,21-Aug-2025,OPTIDXNIFTY21-08-2025CE23950.00,OPTIDXNIFTY21-08-2025PE23950.00,0.0,30.0,0,2,0.0,39.35
23950,28-Aug-2025,OPTIDXNIFTY28-08-2025CE23950.00,OPTIDXNIFTY28-08-2025PE23950.00,22.0,1066.0,0,119,0.0,63.0
23950,30-Sep-2025,OPTIDXNIFTY30-09-2025CE23950.00,OPTIDXNIFTY30-09-2025PE23950.00,6.0,280.0,0,11,0.0,144.2
24000,07-Aug-2025,OPTIDXNIFTY07-08-2025CE24000.00,OPTIDXNIFTY07-08-2025PE24000.00,3406.0,108073.0,791,123536,653.5,6.25
24000,14-Aug-2025,OPTIDXNIFTY14-08-2025CE24000.00,OPTIDXNIFTY14-08-2025PE24000.00,603.0,15668.0,69,12670,700.0,27.1
24000,21-Aug-2025,OPTIDXNIFTY21-08-2025CE24000.00,OPTIDXNIFTY21-08-2025PE24000.00,122.0,1856.0,0,290,0.0,48.4
24000,28-Aug-2025,OPTIDXNIFTY28-08-2025CE24000.00,OPTIDXNIFTY28-08-2025PE24000.00,9415.0,51438.0,779,6697,768.0,71.4
24000,02-Sep-2025,OPTIDXNIFTY02-09-2025CE24000.00,OPTIDXNIFTY02-09-2025PE24000.00,2.0,155.0,0,76,0.0,86.1
24000,30-Sep-2025,OPTIDXNIFTY30-09-2025CE24000.00,OPTIDXNIFTY30-09-2025PE24000.00,5578.0,29586.0,43,907,995.0,163.0
24000,28-Oct-2025,OPTIDXNIFTY28-10-2025CE24000.00,OPTIDXNIFTY28-10-2025PE24000.00,139.0,2416.0,7,881,1166.55,216.9
24000,30-Dec-2025,OPTIDXNIFTY30-12-2025CE24000.00,OPTIDXNIFTY30-12-2025PE24000.00,13121.0,42892.666666666664,23,433,1538.05,302.15
