strikePrice,expiryDate,CE_OI,PE_OI,CE_TotVol,PE_TotVol
54600,31-Jul-2025,39.0,1160.0,2,4409
54600,28-Aug-2025,0.0,1.0,0,0
54600,25-Sep-2025,0.0,0.0,0,0
54700,31-Jul-2025,14.0,2184.0,2,5987
54700,28-Aug-2025,0.0,0.0,0,0
54700,25-Sep-2025,0.0,0.0,0,0
54800,31-Jul-2025,107.0,3382.0,4,10753
54800,28-Aug-2025,0.0,0.0,0,0
54800,25-Sep-2025,0.0,0.0,0,0
54900,31-Jul-2025,13.0,1794.0,0,4571
54900,28-Aug-2025,3.0,0.0,0,0
54900,25-Sep-2025,0.0,0.0,0,0
55000,31-Jul-2025,3675.0,27005.0,1118,53525
55000,28-Aug-2025,1811.0,9840.0,158,7961
55000,25-Sep-2025,200.0,2166.0,42,488
55100,31-Jul-2025,22.0,2508.0,0,4441
55100,28-Aug-2025,6.0,16.0,3,54
55100,25-Sep-2025,0.0,0.0,0,0
55200,31-Jul-2025,68.0,3621.0,0,11117
55200,28-Aug-2025,0.0,0.0,0,0
55200,25-Sep-2025,0.0,0.0,0,0
55300,31-Jul-2025,142.0,2273.0,1,8701
55300,28-Aug-2025,1.0,1.0,0,0
55300,25-Sep-2025,0.0,0.0,0,0
55400,31-Jul-2025,109.0,2643.0,2,9489
55400,28-Aug-2025,3.0,86.0,0,93
55400,25-Sep-2025,0.0,3.0,0,0
55500,31-Jul-2025,2007.0,20320.0,486,44725
55500,28-Aug-2025,214.0,4194.0,20,3608
55500,25-Sep-2025,171.42857142857142,464.57142857142856,3,90
55500,24-Dec-2025,0.0,393.7142857142857,0,94
55500,26-Mar-2026,0.0,0.0,0,0
55500,30-Jun-2026,0.0,0.0,0,0
55600,31-Jul-2025,227.0,3476.0,91,16886
55600,28-Aug-2025,0.0,103.0,1,197
55600,25-Sep-2025,0.0,0.0,0,0
55700,31-Jul-2025,130.0,2931.0,50,16094
55700,28-Aug-2025,0.0,0.0,0,0
55700,25-Sep-2025,10.0,0.0,0,0
55800,31-Jul-2025,377.0,5506.0,131,15066
55800,28-Aug-2025,64.0,284.0,64,234
55800,25-Sep-2025,5.0,0.0,0,0
55900,31-Jul-2025,293.0,3775.0,238,15440
55900,28-Aug-2025,78.0,0.0,1,0
55900,25-Sep-2025,0.0,0.0,0,0
56000,31-Jul-2025,22666.0,48399.0,18834,106592
56000,28-Aug-2025,1646.0,8581.0,971,6799
56000,25-Sep-2025,270.0,826.0,61,191
56100,31-Jul-2025,787.0,3455.0,572,15106
56100,28-Aug-2025,123.0,265.0,22,133
56100,25-Sep-2025,0.0,0.0,0,0
56200,31-Jul-2025,1537.0,4620.0,1903,22484
56200,28-Aug-2025,96.0,344.0,9,285
56200,25-Sep-2025,0.0,0.0,0,0
56300,31-Jul-2025,2040.0,8557.0,3170,30970
56300,28-Aug-2025,155.0,379.0,71,380
56300,25-Sep-2025,3.0,0.0,0,0
56400,31-Jul-2025,2807.0,7009.0,4982,27143
56400,28-Aug-2025,202.0,359.0,33,245
56400,25-Sep-2025,0.0,0.0,0,0
56500,31-Jul-2025,12905.0,23781.0,41748,84276
56500,28-Aug-2025,3135.0,5859.0,1981,5293
56500,25-Sep-2025,188.0,436.0,66,191
56600,31-Jul-2025,4087.0,6631.0,13269,33931
56600,28-Aug-2025,237.0,545.0,162,308
56600,25-Sep-2025,1.0,0.0,0,0
56700,31-Jul-2025,6605.0,9634.0,30102,46068
56700,28-Aug-2025,397.0,441.0,344,518
56700,25-Sep-2025,0.0,1.0,0,0
56800,31-Jul-2025,12030.0,11550.0,71342,76220
56800,28-Aug-2025,658.0,579.0,725,561
56800,25-Sep-2025,0.0,4.0,0,2
56900,31-Jul-2025,16357.0,12147.0,99178,95878
56900,28-Aug-2025,554.0,570.0,851,797
56900,25-Sep-2025,0.0,3.0,0,3
57000,31-Jul-2025,62595.0,36067.0,271956,207928
57000,28-Aug-2025,24703.0,21700.0,19292,18809
57000,25-Sep-2025,942.0,1782.0,291,442
57000,24-Dec-2025,606.0,4286.0,136,265
57000,26-Mar-2026,0.0,0.0,0,0
57000,30-Jun-2026,0.0,0.0,0,0
57100,31-Jul-2025,17338.0,8231.0,101582,78150
57100,28-Aug-2025,641.0,455.0,845,1020
57100,25-Sep-2025,19.0,0.0,6,0
57200,31-Jul-2025,23648.0,6236.0,87171,52354
57200,28-Aug-2025,775.0,546.0,1067,765
57200,25-Sep-2025,5.0,0.0,3,0
57300,31-Jul-2025,12475.0,4371.0,46471,31137
57300,28-Aug-2025,405.0,343.0,566,341
57300,25-Sep-2025,0.0,9.0,0,3
57400,31-Jul-2025,8596.0,2517.0,29863,16200
57400,28-Aug-2025,489.0,386.0,646,341
57400,25-Sep-2025,0.0,0.0,0,0
57500,31-Jul-2025,45374.0,9257.0,128604,26791
57500,28-Aug-2025,4615.0,2504.0,5297,3377
57500,25-Sep-2025,299.0,270.0,85,147
57600,31-Jul-2025,6363.0,1780.0,22935,4629
57600,28-Aug-2025,284.0,117.0,256,9
57600,25-Sep-2025,0.0,0.0,0,0
57700,31-Jul-2025,6761.0,1041.0,21284,1656
57700,28-Aug-2025,223.0,125.0,114,60
57700,25-Sep-2025,0.0,0.0,0,0
57800,31-Jul-2025,7015.0,764.0,24998,843
57800,28-Aug-2025,317.0,282.0,185,69
57800,25-Sep-2025,0.0,0.0,0,0
57900,31-Jul-2025,7469.0,654.0,24950,847
57900,28-Aug-2025,282.0,97.0,117,27
57900,25-Sep-2025,0.0,0.0,0,0
58000,31-Jul-2025,33756.0,5328.0,93140,5402
58000,28-Aug-2025,11010.0,2041.0,8304,1701
58000,25-Sep-2025,580.0,349.0,220,186
58100,31-Jul-2025,4374.0,267.0,14420,66
58100,28-Aug-2025,212.0,64.0,142,20
58100,25-Sep-2025,0.0,0.0,0,0
58200,31-Jul-2025,4950.0,312.0,16842,35
58200,28-Aug-2025,269.0,35.0,126,3
58200,25-Sep-2025,0.0,5.0,0,0
58300,31-Jul-2025,4071.0,239.0,14298,85
58300,28-Aug-2025,282.0,1.0,114,0
58300,25-Sep-2025,0.0,0.0,0,0
58400,31-Jul-2025,3444.0,142.0,12460,43
58400,28-Aug-2025,245.0,0.0,183,0
