strikePrice,expiryDate,identifier_CE,identifier_PE,CE_OI,PE_OI,CE_TotVol,PE_TotVol,CE_LTP,PE_LTP
54200,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE54200.00,OPTIDXBANKNIFTY28-08-2025PE54200.00,9.0,716.0,2,6078,1905.0,207.95
54300,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE54300.00,OPTIDXBANKNIFTY28-08-2025PE54300.00,104.0,808.0,7,6804,1733.85,225.0
54400,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE54400.00,OPTIDXBANKNIFTY28-08-2025PE54400.00,12.0,464.0,7,4407,1602.75,243.0
54500,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE54500.00,OPTIDXBANKNIFTY28-08-2025PE54500.00,872.0,14020.0,858,33342,1558.0,260.3
54500,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE54500.00,OPTIDXBANKNIFTY30-09-2025PE54500.00,29.0,0.0,37,0,2050.9,0.0
54600,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE54600.00,OPTIDXBANKNIFTY28-08-2025PE54600.00,13.0,898.0,15,6093,1468.7,283.75
54700,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE54700.00,OPTIDXBANKNIFTY28-08-2025PE54700.00,117.0,942.0,42,6574,1418.05,306.55
54800,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE54800.00,OPTIDXBANKNIFTY28-08-2025PE54800.00,142.0,1445.0,192,11251,1338.05,331.0
54900,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE54900.00,OPTIDXBANKNIFTY28-08-2025PE54900.00,40.0,1036.0,139,11882,1279.55,354.0
55000,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55000.00,OPTIDXBANKNIFTY28-08-2025PE55000.00,5153.0,23203.0,7347,81257,1188.0,381.95
55000,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55000.00,OPTIDXBANKNIFTY30-09-2025PE55000.00,534.0,3727.0,260,1732,1692.0,601.4
55000,28-Oct-2025,OPTIDXBANKNIFTY28-10-2025CE55000.00,OPTIDXBANKNIFTY28-10-2025PE55000.00,0.0,87.0,0,108,0.0,734.2
55100,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55100.00,OPTIDXBANKNIFTY28-08-2025PE55100.00,88.0,1089.0,227,11599,1129.6,412.0
55200,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55200.00,OPTIDXBANKNIFTY28-08-2025PE55200.00,339.0,1202.0,493,14113,1055.0,445.95
55300,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55300.00,OPTIDXBANKNIFTY28-08-2025PE55300.00,293.0,1110.0,777,16078,992.95,480.5
55300,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55300.00,OPTIDXBANKNIFTY30-09-2025PE55300.00,0.0,27.0,0,30,0.0,700.85
55400,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55400.00,OPTIDXBANKNIFTY28-08-2025PE55400.00,537.0,1650.0,1532,20672,918.9,516.6
55400,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55400.00,OPTIDXBANKNIFTY30-09-2025PE55400.00,0.0,20.0,0,62,0.0,734.7
55500,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55500.00,OPTIDXBANKNIFTY28-08-2025PE55500.00,7420.0,14575.0,22672,89643,862.75,546.75
55500,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55500.00,OPTIDXBANKNIFTY30-09-2025PE55500.00,504.85714285714283,1615.0,378,1136,1369.4,757.8
55600,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55600.00,OPTIDXBANKNIFTY28-08-2025PE55600.00,1954.0,2511.0,14478,43779,800.0,590.25
55600,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55600.00,OPTIDXBANKNIFTY30-09-2025PE55600.00,47.0,38.0,48,71,1307.05,816.3
55700,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55700.00,OPTIDXBANKNIFTY28-08-2025PE55700.00,2664.0,3695.0,26631,61583,749.5,635.0
55700,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55700.00,OPTIDXBANKNIFTY30-09-2025PE55700.00,60.0,37.0,52,114,1236.4,839.95
55800,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55800.00,OPTIDXBANKNIFTY28-08-2025PE55800.00,5019.0,5709.0,81012,143115,690.0,679.9
55800,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55800.00,OPTIDXBANKNIFTY30-09-2025PE55800.00,127.0,122.0,164,325,1189.2,882.2
55900,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE55900.00,OPTIDXBANKNIFTY28-08-2025PE55900.00,3969.0,3752.0,74643,109235,640.7,726.1
55900,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE55900.00,OPTIDXBANKNIFTY30-09-2025PE55900.00,72.0,47.0,107,85,1140.0,934.95
56000,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56000.00,OPTIDXBANKNIFTY28-08-2025PE56000.00,25951.0,27263.0,159761,163459,592.95,778.9
56000,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56000.00,OPTIDXBANKNIFTY30-09-2025PE56000.00,1712.0,2284.0,2156,2404,1076.9,970.0
56000,28-Oct-2025,OPTIDXBANKNIFTY28-10-2025CE56000.00,OPTIDXBANKNIFTY28-10-2025PE56000.00,18.0,20.0,65,28,1425.0,1050.0
56100,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56100.00,OPTIDXBANKNIFTY28-08-2025PE56100.00,3745.0,2394.0,42594,42221,549.2,834.6
56100,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56100.00,OPTIDXBANKNIFTY30-09-2025PE56100.00,56.0,82.0,82,71,1033.2,1010.9
56200,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56200.00,OPTIDXBANKNIFTY28-08-2025PE56200.00,4557.0,2711.0,39816,26035,500.0,880.3
56200,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56200.00,OPTIDXBANKNIFTY30-09-2025PE56200.00,72.0,74.0,98,109,969.85,1064.25
56300,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56300.00,OPTIDXBANKNIFTY28-08-2025PE56300.00,4103.0,1886.0,26666,13466,459.0,944.0
56300,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56300.00,OPTIDXBANKNIFTY30-09-2025PE56300.00,109.0,82.0,112,113,929.5,1112.95
56400,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56400.00,OPTIDXBANKNIFTY28-08-2025PE56400.00,3509.0,1284.0,24566,7078,417.65,1004.95
56400,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56400.00,OPTIDXBANKNIFTY30-09-2025PE56400.00,71.0,67.0,71,65,879.75,1163.05
56500,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56500.00,OPTIDXBANKNIFTY28-08-2025PE56500.00,15316.0,9357.0,92847,23413,383.1,1064.2
56500,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56500.00,OPTIDXBANKNIFTY30-09-2025PE56500.00,1128.0,1035.0,1473,1266,826.0,1207.35
56600,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56600.00,OPTIDXBANKNIFTY28-08-2025PE56600.00,2586.0,865.0,19559,1655,347.3,1131.6
56600,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56600.00,OPTIDXBANKNIFTY30-09-2025PE56600.00,71.0,66.0,64,73,787.35,1298.0
56700,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56700.00,OPTIDXBANKNIFTY28-08-2025PE56700.00,2697.0,660.0,17044,796,315.65,1198.55
56700,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56700.00,OPTIDXBANKNIFTY30-09-2025PE56700.00,57.0,75.0,74,67,746.35,1329.0
56800,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56800.00,OPTIDXBANKNIFTY28-08-2025PE56800.00,3764.0,833.0,20316,956,288.8,1266.55
56800,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56800.00,OPTIDXBANKNIFTY30-09-2025PE56800.00,68.0,68.0,62,68,700.0,1372.25
56900,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE56900.00,OPTIDXBANKNIFTY28-08-2025PE56900.00,2794.0,741.0,17665,510,260.7,1348.7
56900,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE56900.00,OPTIDXBANKNIFTY30-09-2025PE56900.00,30.0,51.0,42,39,662.3,1432.3
57000,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE57000.00,OPTIDXBANKNIFTY28-08-2025PE57000.00,59736.0,40561.0,93841,19261,235.0,1410.0
57000,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE57000.00,OPTIDXBANKNIFTY30-09-2025PE57000.00,2286.5714285714284,2230.8571428571427,2612,642,622.2,1488.95
57000,30-Dec-2025,OPTIDXBANKNIFTY30-12-2025CE57000.00,OPTIDXBANKNIFTY30-12-2025PE57000.00,948.0,4519.0,365,171,1730.0,1600.0
57100,28-Aug-2025,OPTIDXBANKNIFTY28-08-2025CE57100.00,OPTIDXBANKNIFTY28-08-2025PE57100.00,2016.0,474.0,10961,321,214.75,1512.25
57100,30-Sep-2025,OPTIDXBANKNIFTY30-09-2025CE57100.00,OPTIDXBANKNIFTY30-09-2025PE57100.00,86.0,6.0,42,0,590.0,0.0
